TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals,Total_Branches,Predicates,LineCoverage,BranchCoverage,OutputCoverage,BranchCoverageBitString,Size,Length,MutationScore
org.jhotdraw.draw.AttributeKeys,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6425812191188142,668,310,98,49,0.5363636363636364,0.41,0.39622641509433965,1111100011111001010101100000000000011001010110010110101010010110010000000000000000010110010101100111,27,52,0.35191186001296176
